Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_10,sma_25,sma_75,sma_125,sma_200
1992-03-17,19829.939453,19990.679688,19687.939453,19917.630859,19917.630859,0,20272.97460919999,20597.99726559995,20930.045390640058,21731.619869853424,22694.456578199854,22871.795371185006
1992-03-18,19878.140625,19878.140625,19490.529297,19764.310547,19764.310547,0,20107.408593599994,20463.88632809995,20858.952187520055,21692.884817773425,22663.95170319985,22848.203476655002
1992-03-19,19789.359375,20213.949219,19732.839844,20185.089844,20185.089844,0,20032.050390599994,20395.953320299952,20810.715000040054,21662.56375006676,22633.68778132785,22825.088076265
1992-03-20,19789.359375,20213.949219,19732.839844,20185.089844,20185.089844,0,19977.856249999993,20315.163281299952,20782.764218800054,21632.430807360095,22603.41273445585,22800.54407236
1992-03-23,20235.089844,20434.710938,20160.240234,20239.599609,20239.599609,0,20058.344140599995,20259.35527339995,20739.348984400054,21604.25372402676,22573.998015703848,22777.026621185
1992-03-24,20199.519531,20199.519531,19866.320313,19891.570313,19891.570313,0,20053.132031399997,20163.05332029995,20700.130625040052,21576.767187573427,22538.114500079853,22753.057119235
1992-03-25,19883.660156,20230.179688,19813.810547,20226.779297,20226.779297,0,20145.625781399995,20126.51718749995,20684.469765680053,21559.752239653426,22504.92785945585,22734.20726572
1992-03-26,20256.820313,20350.660156,19885.289063,19885.490234,19885.490234,0,20085.705859399994,20058.878124999952,20649.01257816005,21535.391171933425,22466.32026570385,22713.223418059995
1992-03-27,19886.189453,19942.789063,19587.109375,19636.990234,19636.990234,0,19976.085937399992,19976.97109369995,20582.81976564005,21493.819036506757,22426.64098444785,22690.032968839994
1992-03-30,19615.109375,19807.310547,19445.910156,19669.310547,19669.310547,0,19862.028124999993,19960.18613279995,20530.66257816005,21451.58757817342,22389.348828199847,22669.552216884993
1992-03-31,19741.769531,19914.689453,19343.339844,19345.949219,19345.949219,0,19752.903906199994,19903.01796879995,20463.47851568005,21406.38304692009,22350.87146882385,22646.74486336999
1992-04-01,19325.470703,19325.470703,18562.630859,18581.789063,18581.789063,0,19423.905859399994,19784.765820399953,20352.159296960046,21352.408229213423,22303.643703199854,22620.82190438999
1992-04-02,18595.439453,18804.400391,18023.580078,18286.029297,18286.029297,0,19104.013671999994,19594.859765699952,20230.252500080045,21303.00609380009,22254.049859447852,22594.536904389992
1992-04-03,18344.640625,18559.710938,17846.550781,18559.710938,18559.710938,0,18888.557812799998,19432.32187509995,20119.088515720043,21260.10731776009,22209.265781327853,22570.880654389992
1992-04-06,18597.050781,18670.810547,18376.859375,18436.369141,18436.369141,0,18641.969531599996,19251.99882829995,19997.03046884004,21215.563984426753,22165.871375079852,22542.518701264995
1992-04-07,18437.779297,18449.820313,17775.390625,17791.550781,17791.550781,0,18331.089843999995,19041.99687509995,19866.62406256004,21163.924270880085,22113.742578199854,22511.497656339994
1992-04-08,17742.669922,17742.669922,16892.310547,17175.529297,17175.529297,0,18049.837890799994,18736.87187509995,19709.428437560036,21093.44906254675,22056.469453199854,22480.50794930999
1992-04-09,17137.390625,17585.509766,16598.150391,16598.150391,16598.150391,0,17712.262109599997,18408.137890799953,19538.777656320035,21014.023463586756,21993.73585945585,22447.820654389994
1992-04-10,16622.240234,17850.660156,16622.240234,17850.660156,17850.660156,0,17570.451953199994,18229.50488299995,19413.084453200034,20952.867994826756,21937.38257819985,22422.582255949997
1992-04-13,17880.369141,17938.380859,17153.25,17236.650391,17236.650391,0,17330.508203199995,17986.238867399952,19270.643281320034,20876.23973962676,21875.14129695185,22397.884658295
1992-04-14,17237.960938,17607.689453,16879.970703,17439.580078,17439.580078,0,17260.114062599994,17795.601953299953,19134.042890680033,20802.317213586757,21815.02065632785,22372.037753995
1992-04-15,17492.470703,18041.449219,17492.470703,17948.009766,17948.009766,0,17414.610156399995,17732.224023599952,19028.27765632003,20735.173750053425,21760.20521883185,22346.17129892
1992-04-16,17999.699219,18192.890625,17769.269531,17959.759766,17959.759766,0,17686.932031399996,17699.597070499953,18924.19281260003,20668.186953186763,21704.289218831847,22321.280498140004
1992-04-17,17916.900391,17916.900391,17490.060547,17580.689453,17580.689453,0,17632.937890799996,17601.69492199995,18809.17796884003,20596.145885480095,21645.683296951847,22293.495048920006
1992-04-20,17548.070313,17548.070313,16935.669922,17071.359375,17071.359375,0,17599.879687599994,17465.19394539995,18698.545937600033,20506.41494797343,21583.040406327847,22261.556650480004
1992-04-21,17013.949219,17124.550781,16682.859375,16787.330078,16787.330078,0,17469.429687599993,17364.771875099952,18573.333906360032,20416.02747401343,21516.214171951848,22228.617548915005
1992-04-22,16824.070313,16930.75,16572.460938,16839.119141,16839.119141,0,17247.651562599996,17331.13085949995,18456.32625012003,20337.682395893433,21451.077687575846,22197.509648525007
1992-04-23,16863.509766,17431.050781,16832.5,17402.050781,17402.050781,0,17136.109765599995,17411.52089849995,18345.004687600027,20261.5278646401,21388.51585944785,22169.97634774001
1992-04-24,17441.289063,17563.029297,17120.630859,17542.449219,17542.449219,0,17128.461718799994,17380.69980479995,18239.29906260003,20197.00184901343,21328.50153132785,22143.356796960008
1992-04-27,17524.890625,17615.720703,17301.080078,17450.519531,17450.519531,0,17204.293749999993,17402.08671879995,18127.735859480028,20140.383984426764,21267.751765703844,22117.08294930001
1992-04-28,17473.5,17606.779297,17379.160156,17527.400391,17527.400391,0,17352.307812599996,17410.86875009995,18033.169062600027,20083.747578186765,21208.364093831846,22090.925048910012
1992-04-29,17473.5,17606.779297,17379.160156,17527.400391,17527.400391,0,17489.964062599996,17368.807812599953,17925.193906360026,20027.111171946766,21150.58170320784,22062.074697350014
1992-04-30,17559.310547,17581.789063,17363.810547,17390.710938,17390.710938,0,17487.696093999995,17311.90292979995,17825.402734520027,19970.824791746767,21094.133312583846,22032.36469735001
1992-05-01,17374.949219,17453.730469,17273.380859,17303.390625,17303.390625,0,17439.884375199996,17284.173046999953,17732.058750160024,19917.251744866764,21036.668515711845,22001.28629891001
1992-05-04,17374.949219,17453.730469,17273.380859,17303.390625,17303.390625,0,17410.458593999996,17307.376171999953,17637.421953280023,19869.1126823601,20981.23171883984,21970.58535164501
1992-05-05,17374.949219,17453.730469,17273.380859,17303.390625,17303.390625,0,17365.656640799996,17358.98222669995,17555.719609520023,19821.713880280102,20922.31700008784,21937.739150475012
1992-05-06,17325.769531,17929.650391,17325.769531,17878.660156,17878.660156,0,17435.908593799995,17462.93632819995,17527.594453240024,19772.974427146764,20870.016437583843,21906.528701255014
1992-05-07,17875.349609,18410.880859,17653.75,18410.880859,18410.880859,0,17639.942577999995,17563.81933599995,17532.588515720025,19730.709895893433,20823.89117195184,21878.219453205016
1992-05-08,18378.160156,18500.0,18172.419922,18375.949219,18375.949219,0,17854.454296799995,17647.16933599995,17525.23804696002,19694.76054693343,20778.10532819984,21849.959345785013
1992-05-11,18407.869141,18666.699219,18407.869141,18608.089844,18608.089844,0,18115.394140599994,17762.92636729995,17532.106875080022,19662.773619853433,20739.76909382384,21823.83354500501
1992-05-12,18635.089844,18716.580078,18468.890625,18508.529297,18508.529297,0,18356.421874999993,17861.039257899953,17560.786015720027,19624.3470834001,20701.22245319984,21799.05138680001
1992-05-13,18514.449219,18803.789063,18425.830078,18768.570313,18768.570313,0,18534.403906399995,17985.15625009995,17624.507656360027,19589.764557360097,20665.77214070384,21774.439140710005
1992-05-14,18804.5,19003.609375,18804.089844,18804.599609,18804.599609,0,18613.147656399997,18126.545117199952,17712.76562508003,19553.056953186762,20630.786218823843,21751.049834065005
1992-05-15,18762.75,18762.75,18034.019531,18074.269531,18074.269531,0,18552.811718799996,18203.633007799952,17721.710000080027,19500.406536520095,20590.441250071843,21724.248086015006
1992-05-18,18128.160156,18458.050781,18128.160156,18443.099609,18443.099609,0,18519.813671799995,18317.60390619995,17769.967968800032,19451.120000053426,20555.03653131984,21701.535234450002
1992-05-19,18479.529297,18775.789063,18479.529297,18754.109375,18754.109375,0,18568.929687399992,18462.67578119995,17822.549140680032,19407.846796933427,20520.17268756784,21680.945781325005
1992-05-20,18773.890625,18927.640625,18635.890625,18674.929688,18674.929688,0,18550.201562399994,18542.30273439995,17851.625937560035,19364.360937560094,20485.785890695843,21657.353925860003
1992-05-21,18638.699219,18760.740234,18552.990234,18691.289063,18691.289063,0,18527.539453199995,18570.34355479995,17880.887109440035,19318.84585944009,20453.072843823848,21635.716972735
1992-05-22,18621.539063,18621.539063,18191.390625,18221.0,18221.0,0,18556.885546999994,18554.84863289995,17906.499531320034,19267.03093756009,20417.342046951846,21612.75012703
1992-05-25,18221.699219,18555.0,18221.699219,18555.0,18555.0,0,18579.265625199994,18549.53964849995,17965.845156320036,19223.50401048009,20389.843734447844,21598.241328199998
1992-05-26,18519.669922,18519.669922,18203.529297,18204.640625,18204.640625,0,18469.371875199995,18519.15078129995,18022.537578200037,19175.305625066758,20358.146218823844,21580.82922859
1992-05-27,18167.099609,18167.099609,17648.029297,17822.560547,17822.560547,0,18298.898046999995,18424.54980469995,18061.87523444004,19125.717890693424,20319.371187575838,21559.684033280002
1992-05-28,17816.939453,17944.199219,17686.070313,17931.25,17931.25,0,18146.890234399994,18337.21484379995,18083.04320320004,19079.587630280093,20283.147828199842,21536.761435624998
1992-05-29,17968.089844,18363.509766,17968.089844,18347.75,18347.75,0,18172.240234399993,18364.562890699952,18115.25523444004,19045.772838613426,20250.369343823844,21518.173486405
1992-06-01,18327.679688,18502.609375,18003.310547,18004.109375,18004.109375,0,18062.062109399994,18320.66386729995,18137.39882820004,19001.494557360093,20215.579171951842,21500.232685625
1992-06-02,18057.310547,18308.109375,17953.330078,18125.550781,18125.550781,0,18046.244140599993,18257.808007899952,18161.32484380004,18964.874843813424,20184.959093823843,21482.653935625
1992-06-03,18142.410156,18316.939453,18118.429688,18188.679688,18188.679688,0,18119.467968799996,18209.183007899952,18187.77601568004,18932.479895906756,20158.445328199843,21465.48917977
1992-06-04,18182.259766,18182.259766,17892.609375,17964.070313,17964.070313,0,18126.032031399995,18136.461132899953,18210.71039068004,18895.041901120087,20128.457328199846,21445.298681725002
1992-06-05,17900.039063,17900.039063,17724.310547,17790.039063,17790.039063,0,18014.489843999996,18093.36503919995,18230.176328200043,18848.351614666753,20088.73843757585,21422.569531335
1992-06-08,17795.560547,17795.560547,17390.310547,17655.060547,17655.060547,0,17944.680078399997,18003.37109389995,18244.243125080044,18804.109218840087,20047.285562575846,21398.499785239997
1992-06-09,17642.210938,17861.5,17550.279297,17845.039063,17845.039063,0,17888.577734799997,17967.41093769995,18265.909062600043,18761.70239593342,20008.15556257585,21375.375976649997
1992-06-10,17827.080078,17972.199219,17576.070313,17742.869141,17742.869141,0,17799.415625399997,17959.441797099953,18260.47742200004,18713.41039073342,19969.059312575846,21352.07687509
1992-06-11,17713.269531,17885.689453,17648.939453,17709.050781,17709.050781,0,17748.411718999996,17937.221875199954,18232.40421888004,18665.08174489342,19934.802203199844,21328.123877039998
1992-06-12,17722.199219,17784.929688,17331.490234,17383.679688,17383.679688,0,17667.139843999998,17840.814843999953,18192.71343764004,18612.346666773417,19899.654687575847,21301.579277435
1992-06-15,17339.419922,17339.419922,16926.230469,16953.230469,16953.230469,0,17526.773828399997,17735.726953399953,18126.51906264004,18551.88546885342,19861.06357819985,21273.475527435003
1992-06-16,16986.849609,17132.580078,16864.910156,16953.529297,16953.529297,0,17348.471875199997,17618.524804999954,18064.31906264004,18497.24304697342,19823.375578199848,21246.185273529998
1992-06-17,16923.320313,16923.320313,16444.699219,16445.800781,16445.800781,0,17089.058203199995,17444.236914299952,17971.40828136004,18435.114791760087,19775.25262507185,21215.89033212
1992-06-18,16392.609375,16403.650391,16030.910156,16045.55957,16045.55957,0,16756.359960999995,17252.38583999995,17861.046679800038,18370.863320400087,19723.17653912785,21183.467133875
1992-06-19,16088.519531,16544.660156,16088.519531,16519.869141,16519.869141,0,16583.597851599996,17125.368847799953,17798.870664200036,18311.221705826756,19675.836929751847,21150.39433114
1992-06-22,16569.550781,16649.640625,15885.790038999998,15921.219727000002,15921.219727000002,0,16377.195703199995,16951.984765799953,17697.995468920035,18246.202239680093,19619.33653131985,21114.328281335
1992-06-23,15917.200195,16215.379883000001,15860.900391,16106.990234,16106.990234,0,16207.887890599994,16778.179882899953,17592.110703280036,18182.900911546756,19564.32229694385,21077.64518563
1992-06-24,16147.929688,16313.330078,15816.040038999998,15853.669922,15853.669922,0,16089.461718799994,16589.259960999952,17479.260312640035,18119.721302173424,19507.28150007185,21040.324638755
1992-06-25,15868.429688,16217.879883000001,15733.139647999998,16143.719727000002,16143.719727000002,0,16109.093750199996,16432.72685559995,17377.357539200035,18060.81248708009,19452.56110163985,21004.381684655003
1992-06-26,16192.290038999998,16227.219727000002,15759.740234,15812.730469,15812.730469,0,15967.666015799996,16275.63193369995,17281.026757960033,17998.901419373426,19395.192789143854,20967.48163583
1992-06-29,15835.410156,15881.769531,15641.610352000002,15741.269531,15741.269531,0,15931.675976599994,16154.43583989995,17168.477539200034,17944.289544373423,19330.713507887853,20930.224282314997
1992-06-30,15785.129883000001,16060.919922,15785.129883000001,15951.730469,15951.730469,0,15900.624023599996,16054.25595709995,17078.36113296003,17891.41087250676,19269.796226639854,20893.314438564998
1992-07-01,15960.55957,16326.070313,15731.830078,16325.070313,16325.070313,0,15994.904101799995,16042.18291029995,17018.461523600035,17845.554336053425,19218.676789143854,20857.05269052
1992-07-02,16328.379883000001,16802.789063,16239.759766,16757.630859,16757.630859,0,16117.686328199994,16113.390039199949,16971.516757960035,17799.854882920088,19167.828711015853,20821.000444424997
1992-07-03,16738.759766,16956.039063,16617.720703,16717.779297,16717.779297,0,16298.696093799994,16133.181054799948,16906.317929840036,17753.624075626754,19122.515742263855,20784.741987394995
1992-07-06,16716.080078,16852.169922,16624.75,16657.070313,16657.070313,0,16481.856250199995,16206.76611339995,16852.43636736004,17705.857018346756,19082.197429767853,20748.445141694996
1992-07-07,16677.839844,16709.859375,16420.810547,16459.550781,16459.550781,0,16583.420312599996,16242.02216809995,16785.796367360035,17660.096757920088,19039.672789143853,20708.857846769995
1992-07-08,16435.169922,16600.259766,16271.679688,16600.259766,16600.259766,0,16638.458203199996,16316.68115249995,16722.259570480037,17611.743164173422,18998.273820399852,20669.983598724993
1992-07-09,16602.169922,16927.240234,16571.759766,16848.660156,16848.660156,0,16656.664062599993,16387.175195399952,16677.643164200035,17571.252096466756,18960.16558602385,20630.669702239993
1992-07-10,16877.660156,17023.890625,16715.580078,16783.720703,16783.720703,0,16669.852343799994,16484.27421879995,16637.390429800038,17533.208502720092,18923.86439851985,20591.603803799997
1992-07-13,16796.470703,17201.730469,16742.269531,17201.730469,17201.730469,0,16778.784374999996,16630.32031259995,16619.257226680038,17500.307435013427,18894.167679767852,20555.958305754993
1992-07-14,17165.599609,17258.730469,16961.759766,17064.630859,17064.630859,0,16899.800390599994,16741.61035159995,16588.040898520037,17469.88985688009,18863.818320391852,20520.503364344997
1992-07-15,17092.130859,17274.490234,17092.130859,17116.919922,17116.919922,0,17003.132421799994,16820.79531249995,16563.00292976004,17450.358268333424,18828.480726639853,20483.661665124997
1992-07-16,17097.650391,17097.650391,16917.699219,16987.660156,16987.660156,0,17030.932421799993,16843.79824219995,16534.14730476004,17433.046679786756,18791.73624226385,20446.173667074996
1992-07-17,16969.289063,16969.289063,16548.070313,16548.070313,16548.070313,0,16983.802343799995,16826.827343799952,16500.722929760042,17406.224804786758,18755.543601639853,20408.125415124996
1992-07-20,16489.859375,16489.859375,15854.379883000001,15884.480469,15884.480469,0,16720.352343799994,16749.56835939995,16457.972929760042,17372.199622493423,18714.562570391852,20368.244467859997
1992-07-21,15863.410156,16055.299805,15770.669922,16002.410156,16002.410156,0,16507.908203199993,16703.85429689995,16419.928164120043,17348.34441416009,18671.45769539185,20326.718266685
1992-07-22,16033.719727000002,16059.610352000002,15432.360352000002,15541.950195,15541.950195,0,16192.914257799994,16598.02333979995,16383.774140680041,17326.563359466756,18624.895218823855,20282.754668049998
1992-07-23,15504.219727000002,16084.299805,15333.0,16039.94043,16039.94043,0,16003.370312599995,16517.15136719995,16383.549375080043,17319.120559986754,18580.753382887855,20240.755122155
1992-07-24,16014.549805,16014.549805,15490.570313,15497.790038999998,15497.790038999998,0,15793.314257799993,16388.55830079995,16342.666211000043,17287.748958426757,18528.551296951857,20193.769970784997
1992-07-27,15533.019531,15974.30957,15288.339844,15373.339844,15373.339844,0,15691.086132799994,16205.71923829995,16320.751015680044,17262.904817800092,18474.421296951856,20145.552617269997
1992-07-28,15344.839844,15510.540038999998,15200.820313,15426.639647999998,15426.639647999998,0,15575.932031199995,16041.92011719995,16293.536992240042,17236.06561206676,18421.837617263853,20097.912514729996
1992-07-29,15477.120116999999,15605.980469,15024.589844,15095.950195,15095.950195,0,15486.732031199994,15839.823144499951,16263.228203160043,17198.03815112009,18367.114265695855,20049.39256844
1992-07-30,15152.349609,15586.30957,15152.349609,15555.599609,15555.599609,0,15389.863866999993,15696.617089799951,16239.703398440044,17165.98268236009,18314.71970319186,20002.424267655
1992-07-31,15557.009766,15967.179688,15469.089844,15910.280272999998,15910.280272999998,0,15472.361913799992,15632.838085799953,16243.605390600045,17143.710559960087,18265.144992247857,19957.443520579996
1992-08-03,15902.75,15954.44043,15665.400391,15709.450195,15709.450195,0,15539.583983999992,15615.335058399953,16242.332617160044,17125.551770893424,18216.264437559857,19911.482168039995
1992-08-04,15669.009766,15957.450195,15600.759766,15692.589844,15692.589844,0,15592.774023199992,15584.353027199953,16231.966992160045,17110.95523444009,18167.249000063857,19864.242070384997
1992-08-05,15718.089844,16074.469727000002,15718.089844,15983.639647999998,15983.639647999998,0,15770.311913799993,15628.521972499953,16218.309765560045,17099.54884120009,18122.784992247856,19819.254370184994
1992-08-06,15997.490234,16138.5,15808.610352000002,15926.44043,15926.44043,0,15844.480077999993,15617.171972499953,16185.062148400044,17079.87403652009,18079.068359439858,19772.775175849994
1992-08-07,15882.080078,15882.080078,15451.320313,15518.269531,15518.269531,0,15766.077929599993,15619.219921699954,16137.081757760043,17052.88497401342,18036.143640687857,19725.145322334996
1992-08-10,15470.790038999998,15470.790038999998,14929.549805,15066.339844,15066.339844,0,15637.455859399994,15588.519921699955,16073.452539000044,17021.09591152009,17986.07451568786,19675.255820384995
1992-08-11,15098.860352000002,15172.719727000002,14777.900391,14822.55957,14822.55957,0,15463.449804599994,15528.111913899955,16007.972890560042,16985.031367240088,17937.678757871858,19624.614321359993
1992-08-12,14792.950195,14906.160156,14658.570313,14773.790038999998,14773.790038999998,0,15221.479882799995,15495.895898299952,15934.914101480043,16948.316562546755,17890.92267193586,19574.732275459995
1992-08-13,14802.490234,15018.070313,14717.379883000001,14768.169922,14768.169922,0,14989.825781199994,15417.152929599953,15851.694492120041,16913.34934900009,17842.89267193586,19526.339326239995
1992-08-14,14745.780272999998,14928.540038999998,14657.269531,14820.25,14820.25,0,14850.221874999994,15308.149902299952,15773.155664000042,16880.240807333423,17791.12018755986,19478.008125069995
1992-08-17,14854.580078,15122.839844,14854.580078,14929.549805,14929.549805,0,14822.863867199994,15230.159863299948,15682.268437440041,16848.589596400092,17742.77066412786,19431.490922924993
1992-08-18,14909.570313,14909.570313,14309.410156,14309.410156,14309.410156,0,14720.233984399994,15091.841894499948,15572.05960932004,16808.669856813423,17689.04153912786,19379.699321359993
1992-08-19,14337.519531,14807.009766,14194.400391,14650.740234,14650.740234,0,14695.624023399994,14958.551953099948,15473.412421800043,16765.63092452009,17635.32930475186,19330.871870184994
1992-08-20,14677.639647999998,15546.469727000002,14677.639647999998,15267.759766,15267.759766,0,14795.541992199995,14892.68388669995,15404.61640620004,16723.722643280093,17586.80178912786,19286.32797369999
1992-08-21,15294.55957,16216.879883000001,15294.55957,16216.879883000001,16216.879883000001,0,15074.867968799994,14962.544921899947,15391.36878900004,16694.935052133424,17545.826343815865,19246.916474674992
1992-08-24,16252.610352000002,17182.960938,16166.400391,16627.960938,16627.960938,0,15414.550195399996,15118.707031299948,15421.108007760042,16668.533333386753,17506.947468815863,19213.055683659994
1992-08-25,16609.800781,16823.669922,16322.259766,16380.769531,16380.769531,0,15828.822070399994,15274.528027399947,15436.242382760041,16640.16320317342,17469.57993755986,19178.32523443999
1992-08-26,16364.009766,16663.189453,16332.400391,16541.650391,16541.650391,0,16207.004101799996,15451.314062599948,15476.23039060004,16610.470937546754,17433.06978131186,19145.034189519993
1992-08-27,16617.320313,17596.449219,16617.320313,17555.0,17555.0,0,16664.452148599994,15729.997070399948,15536.83277340004,16593.809609426757,17406.594421935864,19116.91999029999
1992-08-28,17521.380859,18168.810547,17241.769531,17970.789063,17970.789063,0,17015.233984599996,16045.05097669995,15635.752734360041,16592.429869853422,17382.416812567863,19091.18698248999
1992-08-31,17935.369141,18119.630859,17711.160156,18061.119141,18061.119141,0,17301.865625199996,16358.20791029995,15743.26390624004,16587.336796946758,17360.524328191863,19067.14913092999
1992-09-01,18058.109375,18059.210938,17699.720703,17740.060547,17740.060547,0,17573.723828399998,16701.27294939995,15835.800742200041,16573.81614590676,17335.60809381586,19040.28898444499
1992-09-02,17674.029297,17688.380859,17477.919922,17587.720703,17587.720703,0,17782.937890799996,16994.97099629995,15935.47156252004,16559.32002610676,17311.572734439862,19013.361191474993
1992-09-03,17620.230469,18461.660156,17396.429688,18386.490234,18386.490234,0,17949.235937599995,17306.84404309995,16048.70718752004,16555.256041720095,17294.16960943986,18991.39154303499
1992-09-04,18450.619141,18833.5,18425.730469,18555.300781,18555.300781,0,18066.138281199994,17540.68613289995,16154.508007840039,16559.71338546676,17278.963531311863,18970.731298894993
1992-09-07,18576.679688,18916.699219,18440.179688,18440.179688,18440.179688,0,18141.950390599995,17721.90800789995,16263.73718756004,16558.182447973424,17267.787687567863,18952.97075201999
1992-09-08,18415.699219,18756.320313,18279.410156,18282.419922,18282.419922,0,18250.422265599995,17912.07304699995,16367.33039068004,16559.21950526676,17254.70600007186,18933.54870123999
1992-09-09,18260.039063,18897.630859,18208.25,18875.550781,18875.550781,0,18507.988281199992,18145.463085999952,16483.006836000037,16573.259375053425,17247.595921943863,18914.57925787999
1992-09-10,18894.220703,19284.119141,18894.220703,18908.470703,18908.470703,0,18612.384374999994,18280.81015629995,16602.288046920035,16586.288984426756,17237.382968815862,18896.82576178499
1992-09-11,18902.849609,18902.849609,18097.550781,18107.689453,18107.689453,0,18522.862109399994,18294.500195299952,16705.86484380004,16583.088177133424,17220.763765687865,18875.13890631499
1992-09-14,18149.339844,18552.789063,18149.339844,18471.400391,18471.400391,0,18529.106249999993,18335.52832029995,16842.067265680038,16589.318724013425,17206.61817194386,18855.731503974992
1992-09-15,18149.339844,18552.789063,18149.339844,18471.400391,18471.400391,0,18566.902343799993,18408.662304699952,16988.020898520037,16593.93005214676,17195.25681256786,18838.323203194992
1992-09-16,18422.820313,18422.820313,17853.570313,17944.699219,17944.699219,0,18380.732031399995,18444.36015629995,17114.85726572004,16590.676979226762,17177.000171943862,18820.532197334993
1992-09-17,17921.619141,18204.740234,17804.599609,18116.519531,18116.519531,0,18222.341796999994,18417.36308599995,17248.791250080038,16592.709635466763,17162.84840631986,18802.55194342499
1992-09-18,18090.019531,18273.580078,17758.130859,18166.800781,18166.800781,0,18234.164062599993,18378.51308599995,17382.65328132004,16597.733125040097,17151.08689069586,18779.61144537499
1992-09-21,18215.679688,18414.089844,18050.480469,18066.240234,18066.240234,0,18153.132031199995,18341.11914059995,17508.12089848004,16603.21552086676,17138.26232819186,18755.759296934993
1992-09-22,18061.119141,18450.619141,17993.980469,18282.720703,18282.720703,0,18115.396093599993,18341.14921869995,17667.053320360035,16609.051276066763,17129.756500063864,18733.491455134994
1992-09-23,18061.119141,18450.619141,17993.980469,18282.720703,18282.720703,0,18183.000390399993,18281.86621089995,17812.332539120038,16616.249296893428,17127.363953183863,18711.755556694996
1992-09-24,18325.640625,18701.949219,18325.640625,18609.949219,18609.949219,0,18281.686327999992,18252.01406249995,17946.020117240038,16628.26127606676,17129.955312559865,18694.849355524995
1992-09-25,18596.009766,18610.849609,18393.960938,18394.759766,18394.759766,0,18327.278124999993,18280.72109379995,18033.135312560036,16641.742343773432,17128.635703183863,18677.937558649995
1992-09-28,18383.830078,18397.470703,17972.609375,17972.609375,17972.609375,0,18308.551953199996,18230.841992199952,18086.92125004004,16655.334062520098,17124.925625055865,18658.915009819997
1992-09-29,17983.949219,18066.210938,17565.210938,17748.089844,17748.089844,0,18201.625781399995,18158.510937499952,18141.61406256004,16665.928203146766,17124.577937559865,18639.332812554996
1992-09-30,17759.730469,17909.710938,17398.980469,17399.080078,17399.080078,0,18024.897656399997,18103.94902339995,18175.911250040037,16678.63859377343,17126.36634380787,18614.022363335
1992-10-01,17422.470703,17554.560547,17104.210938,17369.910156,17369.910156,0,17776.889843799996,18029.28808589995,18168.50765628004,16696.296601586764,17132.540421927868,18588.09656255
1992-10-02,17402.910156,17573.919922,17324.070313,17324.070313,17324.070313,0,17562.751953199993,17945.01503909995,18142.638906280037,16707.019283880094,17128.32770318387,18562.53031255
1992-10-05,17265.199219,17265.199219,16962.289063,17101.5,17101.5,0,17388.530078199994,17848.54101569995,18104.254140640038,16722.75635418676,17127.246500055873,18533.118964895
1992-10-06,17071.109375,17318.660156,16901.599609,17268.099609,17268.099609,0,17292.532031199993,17747.07890629995,18085.37570312004,16738.237812520096,17125.874656303873,18504.540615285
1992-10-07,17287.660156,17531.089844,17111.740234,17111.740234,17111.740234,0,17235.064062399993,17629.98085939995,18066.336484360043,16755.01208334676,17119.184500047875,18475.1804688
1992-10-08,17106.320313,17335.509766,17049.75,17335.509766,17335.509766,0,17228.183984399995,17502.53691409995,18024.29726564004,16770.902617200096,17114.190500047873,18446.939169975
1992-10-09,17275.130859,17275.130859,16973.820313,17059.779297,17059.779297,0,17175.325781199994,17369.03886719995,17964.476406280042,16787.52993490676,17110.02321879987,18417.319218804998
1992-10-12,17094.380859,17307.019531,17086.660156,17302.009766,17302.009766,0,17215.427734399993,17301.97890629995,17918.949609400042,16808.339804706764,17111.86842192787,18384.823369194997
1992-10-13,17341.320313,17577.630859,17341.320313,17490.669922,17490.669922,0,17259.941796999996,17276.23691409995,17887.279609400037,16828.85899741343,17117.495140679865,18354.444765679997
1992-10-14,17572.119141,17714.039063,17344.029297,17344.029297,17344.029297,0,17306.399609599997,17270.73183599995,17826.01875004004,16842.4451172001,17121.534421927867,18327.589912164996
1992-10-15,17351.150391,17628.490234,17309.830078,17628.490234,17628.490234,0,17364.995703199995,17296.58984379995,17774.819531280038,16854.056575533432,17123.34593755187,18300.164160209995
1992-10-16,17600.900391,17617.150391,17300.5,17369.810547,17369.810547,0,17427.001953199993,17301.16386719995,17745.304375040043,16862.75032553343,17121.964828175864,18275.103710989995
1992-10-19,17331.589844,17331.589844,16833.699219,16903.810547,16903.810547,0,17347.362109399994,17281.39492189995,17682.600781280045,16866.0401953201,17117.591156303864,18251.138466849996
1992-10-20,16933.0,17050.25,16821.359375,16987.660156,16987.660156,0,17246.760156199995,17253.35097659995,17623.251171880045,16873.081653653433,17113.273234423865,18227.201113334995
1992-10-21,17010.529297,17141.519531,16863.689453,17141.519531,17141.519531,0,17206.258202999994,17256.32890629995,17591.123984360045,16880.2984505201,17110.186187543866,18204.033056694992
1992-10-22,17092.279297,17178.539063,17013.039063,17013.039063,17013.039063,0,17083.167968799993,17224.08183599995,17546.984765640045,16882.490169280096,17107.164812543866,18181.037304744994
1992-10-23,17024.769531,17117.650391,16944.429688,17117.650391,17117.650391,0,17032.735937599995,17229.86894539995,17505.018750040046,16886.942565120098,17105.678890671865,18160.01871099499
1992-10-26,17124.570313,17153.759766,17011.330078,17011.330078,17011.330078,0,17054.239843799995,17200.800976599952,17462.822343800046,16884.403893240098,17103.342406295866,18140.506259819995
