Date,Open,High,Low,Close,Adj Close,Volume,sma5,sma10,sma25,sma75,sma125,sma200
1991-06-18,2993.070068,3022.139893,2970.47998,2986.810059,2986.810059,19140000,2981.666016,2984.661011,2956.869609,2935.858538,2843.687439,2722.940953
1991-06-19,2965.340088,2978.310059,2933.590088,2955.5,2955.5,19600000,2980.368018,2979.673999,2959.615605,2936.410404,2846.3176,2724.651603
1991-06-20,2943.649902,2969.810059,2927.330078,2953.939941,2953.939941,20820000,2978.131982,2975.581982,2963.158008,2936.162669,2848.913439,2726.280203
1991-06-21,2953.709961,2977.639893,2937.840088,2965.560059,2965.560059,33900000,2971.154004,2974.463989,2966.02001,2936.05987,2851.568641,2728.126553
1991-06-24,2948.120117,2957.290039,2904.290039,2913.01001,2913.01001,16820000,2954.964014,2968.225,2967.075215,2935.388402,2853.9024,2729.593853
1991-06-25,2925.540039,2938.51001,2887.969971,2910.110107,2910.110107,16540000,2939.624023,2960.64502,2967.79082,2934.787204,2856.086242,2731.066453
1991-06-26,2908.540039,2934.030029,2879.25,2913.01001,2913.01001,20630000,2931.126025,2955.747022,2968.068017,2934.435869,2858.386322,2732.568402
1991-06-27,2930.01001,2946.560059,2909.209961,2934.929932,2934.929932,22070000,2927.324024,2952.728003,2969.052012,2934.601335,2860.832082,2734.114352
1991-06-28,2920.389893,2934.030029,2879.25,2906.75,2906.75,19070000,2915.562012,2943.358008,2969.32041,2933.955335,2863.016803,2735.734752
1991-07-01,2925.540039,2971.149902,2911.669922,2958.409912,2958.409912,20020000,2924.641992,2939.803003,2971.10041,2934.037734,2865.798963,2737.706251
1991-07-02,2954.610107,2987.030029,2939.620117,2972.719971,2972.719971,17000000,2937.163965,2938.393994,2971.654805,2934.363734,2868.992643,2739.733201
1991-07-03,2947,2957.070068,2915.030029,2934.699951,2934.699951,15530000,2941.501953,2936.313989,2970.259199,2934.427067,2871.941521,2741.55025
1991-07-05,2923.300049,2953.26001,2917.709961,2932.469971,2932.469971,8830000,2941.009961,2934.166992,2967.54,2935.289066,2875.219121,2743.42545
1991-07-08,2909.209961,2966.22998,2897.360107,2961.98999,2961.98999,16240000,2952.057959,2933.809985,2964.9196,2936.488532,2878.839762,2745.6438
1991-07-09,2964.449951,2980.100098,2934.030029,2947.22998,2947.22998,14890000,2949.821973,2937.231982,2961.395596,2937.712266,2882.655201,2747.818051
1991-07-10,2957.070068,2990.830078,2927.77002,2944.77002,2944.77002,18340000,2944.231982,2940.697974,2958.068398,2938.857067,2886.223281,2750.277051
1991-07-11,2957.179932,2975.629883,2933.360107,2959.75,2959.75,15030000,2949.241992,2945.371973,2956.243594,2940.109199,2889.889361,2752.647601
1991-07-12,2975.399902,3003.350098,2942.97998,2980.77002,2980.77002,17050000,2958.902002,2949.955982,2955.67999,2940.988131,2893.864242,2755.253202
1991-07-15,2980.98999,3007.379883,2965.790039,2990.610107,2990.610107,13870000,2964.626025,2958.341992,2956.234795,2941.961999,2897.864402,2758.068853
1991-07-16,2994.629883,3012.52002,2962.879883,2983.899902,2983.899902,16500000,2971.96001,2960.890991,2956.574795,2942.895863,2901.664322,2760.725952
1991-07-17,2980.98999,3011.179932,2961.540039,2978.76001,2978.76001,19280000,2978.758008,2961.494995,2956.288799,2944.196797,2904.506322,2763.040552
1991-07-18,2982.550049,3026.610107,2970.929932,3016.320068,3016.320068,20730000,2990.072021,2969.657007,2958.462002,2945.147064,2907.462643,2765.596152
1991-07-19,3023.699951,3036.22998,2989.48999,3016.320068,3016.320068,23260000,2997.182031,2978.042017,2960.51,2946.341598,2910.559523,2768.230952
1991-07-22,3014.310059,3034.439941,2990.830078,3012.969971,3012.969971,15700000,3001.654004,2983.140015,2961.010801,2947.521198,2913.837523,2770.711652
1991-07-23,3021.459961,3038.23999,2972.939941,2983.22998,2983.22998,17420000,3001.520019,2986.740015,2960.581602,2948.673864,2916.750883,2773.074602
1991-07-24,2989.040039,3003.129883,2950.800049,2966.22998,2966.22998,18040000,2999.014013,2988.886011,2959.758398,2949.309463,2919.336162,2775.286952
1991-07-25,2975.399902,2999.110107,2947.22998,2980.100098,2980.100098,17300000,2991.770019,2990.92102,2960.742402,2950.737197,2921.901684,2777.959752
1991-07-26,2976.52002,2994.860107,2953.26001,2972.5,2972.5,13390000,2983.006006,2990.094018,2961.484805,2952.043864,2924.446004,2780.782653
1991-07-29,2971.600098,2996.199951,2957.070068,2985.23999,2985.23999,15210000,2977.46001,2989.557007,2962.272002,2953.107731,2927.026963,2783.883352
1991-07-30,2998.879883,3029.070068,2983.679932,3016.320068,3016.320068,19070000,2984.078027,2992.799023,2966.404404,2954.381465,2929.452562,2786.974852
1991-07-31,3017.209961,3039.580078,2999.110107,3024.820068,3024.820068,15670000,2995.796045,2997.405029,2970.992803,2955.603467,2931.760004,2790.017252
1991-08-01,3022.800049,3037.120117,2997.76001,3017.669922,3017.669922,18660000,3003.31001,2997.540015,2975.179199,2956.014001,2934.055844,2793.199652
1991-08-02,3034.209961,3042.26001,2994.409912,3006.26001,3006.26001,16880000,3010.062012,2996.534009,2978.032402,2956.038001,2935.927684,2796.291602
1991-08-05,3007.830078,3019.679932,2978.76001,2989.040039,2989.040039,13510000,3010.822021,2994.141016,2981.324004,2955.901735,2937.533043,2798.973202
1991-08-06,2987.47998,3034.879883,2970.47998,3027.280029,3027.280029,21860000,3013.014014,2998.54602,2984.078809,2956.724268,2939.103764,2801.505652
1991-08-07,3025.719971,3050.540039,3008.5,3026.610107,3026.610107,18930000,3013.372021,3004.584033,2986.234414,2958.042803,2940.831525,2804.058252
1991-08-08,3024.149902,3045.169922,2995.300049,3013.860107,3013.860107,17840000,3012.610058,3007.960034,2989.40082,2959.154938,2942.296887,2806.657252
1991-08-09,3017.889893,3036.449951,2986.810059,2996.199951,2996.199951,19060000,3010.598047,3010.330029,2991.950019,2959.777471,2943.048646,2809.117202
1991-08-12,2989.27002,3013.419922,2974.060059,3001.340088,3001.340088,14860000,3013.058056,3011.940039,2993.524023,2960.848138,2944.061367,2811.701853
1991-08-13,3007.830078,3041.139893,2989.27002,3008.719971,3008.719971,23980000,3009.346045,3011.180029,2995.983623,2962.132672,2944.857848,2814.564753
1991-08-14,3021.469971,3036.669922,2988.600098,3005.370117,3005.370117,20170000,3005.098047,3009.235034,2998.407627,2963.844541,2945.882969,2817.440604
1991-08-15,3006.040039,3029.959961,2985.23999,2998.429932,2998.429932,18170000,3002.012012,3007.311035,2999.954824,2965.318672,2946.393209,2820.192654
1991-08-16,3000.449951,3013.639893,2945.889893,2968.02002,2968.02002,27440000,2996.376026,3003.487036,2999.444824,2965.822939,2946.67993,2822.821103
1991-08-19,2851.959961,2924.419922,2836.310059,2898.030029,2898.030029,31770000,2975.714014,2994.386035,2995.741621,2965.281872,2946.67209,2825.036504
1991-08-20,2924.419922,2937.389893,2886.850098,2913.689941,2913.689941,24220000,2956.708008,2983.027026,2992.933223,2964.946269,2946.846969,2827.150753
1991-08-21,2962.209961,3009.169922,2941.639893,3001.790039,3001.790039,30960000,2955.991992,2980.54502,2993.854424,2965.748271,2947.746408,2829.648553
1991-08-22,3017.659912,3029.959961,2989.939941,3007.379883,3007.379883,19190000,2957.781982,2979.896997,2993.496816,2966.946803,2948.702486,2832.259703
1991-08-23,3004.699951,3065.969971,2999.110107,3040.25,3040.25,21680000,2972.227978,2984.302002,2994.454014,2968.404805,2950.107685,2835.256753
1991-08-26,3039.800049,3057.02002,3020.800049,3039.360107,3039.360107,10870000,3000.493994,2988.104004,2995.509619,2969.314274,2951.309685,2838.234503
1991-08-27,3038.909912,3047.409912,3007.830078,3026.159912,3026.159912,13070000,3022.987988,2989.847998,2997.226816,2970.727474,2952.461525,2840.922252
1991-08-28,3026.610107,3064.850098,3018.110107,3055.22998,3055.22998,15920000,3033.675976,2994.833984,3000.786816,2972.471608,2953.624166,2843.496652
1991-08-29,3057.689941,3068.649902,3030.860107,3049.639893,3049.639893,14870000,3042.127978,2999.95498,3003.568408,2974.642139,2954.708404,2846.067852
1991-08-30,3047.629883,3059.26001,3024.820068,3043.600098,3043.600098,10770000,3042.797998,3007.512988,3006.412412,2977.018408,2955.277045,2848.487602
1991-09-03,3042.040039,3066.639893,3013.639893,3017.669922,3017.669922,15890000,3038.459961,3019.476978,3007.709609,2978.667207,2955.632244,2850.850702
1991-09-04,3022.580078,3034.659912,2990.830078,3008.5,3008.5,16140000,3034.927979,3028.957983,3007.396807,2980.292142,2955.993283,2853.141952
1991-09-05,3013.189941,3031.97998,2989.709961,3008.5,3008.5,25750000,3025.581983,3029.62898,3006.744004,2981.842542,2956.419684,2855.357701
1991-09-06,3013.409912,3033.320068,2987.47998,3011.629883,3011.629883,24520000,3017.979981,3030.05398,3006.502402,2983.249873,2956.997842,2857.764851
1991-09-09,3004.469971,3025.48999,2987.699951,3007.159912,3007.159912,11880000,3010.691943,3026.744971,3006.538398,2984.540937,2957.674961,2860.10385
1991-09-10,3008.5,3012.969971,2967.800049,2982.560059,2982.560059,18180000,3003.669971,3021.064966,3006.279199,2985.641204,2957.893842,2862.3805
1991-09-11,2989.040039,3004.699951,2964.669922,2987.030029,2987.030029,18520000,2999.375977,3017.151978,3004.669199,2986.616139,2958.172242,2864.649801
1991-09-12,2994.540039,3023.26001,2977.639893,3007.830078,3007.830078,18800000,2999.241992,3012.411987,3003.917998,2987.269072,2958.648723,2866.969901
1991-09-13,3012.300049,3021.469971,2963.100098,2985.689941,2985.689941,20460000,2994.054004,3006.016992,3002.791191,2987.483737,2959.094643,2869.222601
1991-09-16,2985.459961,3023.030029,2973.610107,3015.209961,3015.209961,20970000,2995.664014,3003.177979,3003.551592,2987.680537,2960.273762,2871.704601
1991-09-17,3004.02002,3036,2992.620117,3013.189941,3013.189941,16320000,3001.78999,3002.72998,3004.025586,2987.489736,2961.403041,2873.972301
1991-09-18,3003.350098,3025.48999,2993.52002,3017.889893,3017.889893,11620000,3007.961963,3003.66897,3004.392383,2987.2572,2962.702561,2876.2338
1991-09-19,3018.110107,3050.76001,3002.909912,3024.370117,3024.370117,21020000,3011.269971,3005.255981,3005.152383,2987.209469,2964.026242,2878.457151
1991-09-20,3034.209961,3045.389893,3002.459961,3019.22998,3019.22998,38440000,3017.977978,3006.015991,3005.984385,2987.394268,2965.253361,2880.501301
1991-09-23,3015.879883,3037.790039,2997.76001,3010.51001,3010.51001,13900000,3017.037988,3006.351001,3007.683984,2987.602933,2966.018641,2882.541451
1991-09-24,3014.97998,3043.379883,2995.969971,3029.070068,3029.070068,15770000,3020.214014,3011.002002,3012.925586,2988.300667,2966.910641,2884.736301
1991-09-25,3031.97998,3048.52002,3004.919922,3021.02002,3021.02002,17000000,3020.840039,3014.401001,3017.218789,2988.908936,2967.76792,2886.857501
1991-09-26,3010.959961,3040.699951,2996.870117,3017.219971,3017.219971,15510000,3019.41001,3015.33999,3017.835986,2989.326403,2968.85616,2889.012902
1991-09-27,3017.209961,3040.699951,2989.48999,3006.040039,3006.040039,16430000,3016.772022,3017.375,3017.782393,2989.913737,2969.34408,2890.931702
1991-09-30,3003.800049,3032.870117,2982.780029,3016.77002,3016.77002,15650000,3018.024024,3017.531006,3016.843193,2990.602402,2970.0644,2892.943751
1991-10-01,3026.159912,3043.600098,3002.459961,3018.340088,3018.340088,14700000,3015.878028,3018.046021,3016.002393,2990.840937,2970.815121,2895.066401
1991-10-02,3019.679932,3040.25,2992.399902,3012.52002,3012.52002,15420000,3014.178028,3017.509033,3015.456797,2991.088405,2971.741041,2897.162401
1991-10-03,3005.139893,3021.23999,2972.5,2984.790039,2984.790039,24000000,3007.692041,3013.551026,3012.639199,2991.061471,2972.270881,2898.952701
1991-10-04,2987.919922,3007.159912,2956.169922,2961.76001,2961.76001,20820000,2998.836035,3007.804029,3009.124004,2991.144938,2972.980801,2900.627852
1991-10-07,2957.060059,2973.169922,2926.209961,2942.75,2942.75,20350000,2984.032031,3001.028028,3005.09,2990.995739,2973.526801,2902.194302
1991-10-08,2948.120117,2983.679932,2927.77002,2963.77002,2963.77002,23760000,2973.118018,2994.498023,3002.934004,2990.971872,2973.993361,2903.844852
1991-10-09,2960.419922,2984.790039,2925.540039,2946.330078,2946.330078,22140000,2959.880029,2987.029029,3000.447207,2991.416139,2974.197682,2905.470052
1991-10-10,2952.370117,2985.469971,2930.22998,2976.52002,2976.52002,20470000,2958.226026,2982.959033,2999.168008,2992.301605,2974.544482,2907.167003
1991-10-11,2983.679932,3000.889893,2957.51001,2983.679932,2983.679932,16210000,2962.61001,2980.723023,2998.05001,2993.24387,2974.518883,2908.957903
1991-10-14,2983.48999,3026.389893,2975.850098,3019.449951,3019.449951,13760000,2977.95,2980.991016,2998.541611,2994.370804,2974.638803,2910.909103
1991-10-15,3021.23999,3057.689941,3000.219971,3041.370117,3041.370117,25120000,2993.47002,2983.294019,3000.894014,2996.165739,2974.975684,2912.947654
1991-10-16,3040.25,3082.290039,3016.100098,3061.719971,3061.719971,23830000,3016.547998,2988.214014,3003.881611,2997.543206,2975.744723,2915.203054
1991-10-17,3052.550049,3077.149902,3027.060059,3053,3053,24930000,3031.843994,2995.03501,3005.688408,2998.613607,2976.746963,2917.600504
1991-10-18,3065.820068,3089.449951,3045.620117,3077.149902,3077.149902,21300000,3050.537988,3006.573999,3009.346807,3000.512939,2977.920562,2920.155803
1991-10-21,3077.370117,3085.199951,3042.48999,3060.379883,3060.379883,15560000,3058.723975,3018.336987,3011.153604,3002.218405,2978.807521,2922.843853
1991-10-22,3057.23999,3084.530029,3020.570068,3039.800049,3039.800049,21610000,3058.409961,3025.93999,3012.218008,3003.255872,2979.757602,2925.495803
1991-10-23,3050.76001,3065.52002,3015.209961,3040.919922,3040.919922,19830000,3054.249951,3035.398975,3013.139209,3004.505072,2980.785922,2928.348903
1991-10-24,3032.419922,3047.629883,2991.72998,3016.320068,3016.320068,19120000,3046.913965,3039.37898,3012.817207,3005.459072,2981.900643,2930.936703
1991-10-25,3016.100098,3034.439941,2983.01001,3004.919922,3004.919922,20060000,3032.467969,3041.502979,3012.244805,3006.061338,2982.837041,2933.453853
1991-10-28,3016.77002,3055.22998,3001.570068,3045.620117,3045.620117,16540000,3029.516016,3044.119995,3013.649209,3006.926006,2983.760402,2936.262404
1991-10-29,3048.52002,3077.820068,3020.129883,3061.939941,3061.939941,20240000,3033.943994,3046.176978,3014.964004,3007.87707,2984.747041,2939.119153
1991-10-30,3060.379883,3090.120117,3038.23999,3071.780029,3071.780029,19040000,3040.116015,3047.182983,3016.994404,3009.048805,2985.8104,2941.933503
1991-10-31,3067.97998,3091.01001,3045.620117,3069.100098,3069.100098,15180000,3050.672021,3048.792993,3019.069609,3010.25334,2986.830082,2944.161454
1991-11-01,3075.360107,3091.909912,3031.75,3056.350098,3056.350098,21290000,3060.958057,3046.713013,3021.082012,3010.787074,2987.940963,2946.209304
1991-11-04,3041.139893,3061.27002,3019.01001,3045.620117,3045.620117,12570000,3060.958057,3045.237036,3022.236016,3011.177741,2988.858725,2948.291355
1991-11-05,3038.22998,3062.840088,3015.879883,3031.310059,3031.310059,15870000,3054.83208,3044.388037,3022.754815,3011.422275,2989.340006,2950.431805
1991-11-06,3034.209961,3056.570068,3010.51001,3038.459961,3038.459961,15290000,3048.168067,3044.142041,3023.792412,3012.158675,2990.286326,2952.528805
1991-11-07,3039.129883,3066.189941,3020.350098,3054.110107,3054.110107,18610000,3045.170068,3047.921045,3026.565215,3013.33041,2991.323848,2954.584005
1991-11-08,3067.080078,3080.949951,3034.659912,3045.620117,3045.620117,16850000,3043.024072,3051.991064,3029.919619,3014.20401,2992.594008,2956.515056
1991-11-11,3042.040039,3057.689941,3025.27002,3042.26001,3042.26001,11480000,3042.352051,3051.655054,3033.90002,3015.134144,2994.009049,2958.454056
1991-11-12,3053,3078.709961,3028.620117,3054.110107,3054.110107,20060000,3046.91206,3050.87207,3037.513623,3016.052412,2995.28985,2960.411506
1991-11-13,3039.800049,3075.580078,3023.699951,3065.300049,3065.300049,20090000,3052.280078,3050.224072,3042.272422,3016.705479,2996.719211,2962.172406
1991-11-14,3067.300049,3084.969971,3037.340088,3063.51001,3063.51001,19240000,3054.160059,3049.665064,3045.752021,3017.221344,2998.089531,2963.808007
1991-11-15,3058.590088,3069.540039,2936.050049,2943.199951,2943.199951,28120000,3033.676025,3038.350049,3044.132822,3016.228411,2998.38649,2964.870557
1991-11-18,2957.199951,2990.610107,2923.300049,2972.719971,2972.719971,27950000,3019.768018,3031.060034,3042.263623,3015.781211,2998.885609,2965.872756
1991-11-19,2950.360107,2960.199951,2883.719971,2931.570068,2931.570068,29820000,2995.26001,3021.086035,3037.871621,3015.014945,2999.13785,2966.588756
1991-11-20,2955.27002,2973.610107,2912.120117,2930.01001,2930.01001,21200000,2968.202002,3010.24104,3032.603223,3013.718011,2999.26665,2967.084106
1991-11-21,2918.379883,2953.939941,2902.280029,2932.689941,2932.689941,20050000,2942.037988,2998.099023,3027.79082,3012.465742,2999.057289,2967.694357
1991-11-22,2925.97998,2940.300049,2880.810059,2902.72998,2902.72998,21400000,2933.943994,2983.81001,3020.814023,3010.984007,2998.522408,2968.054557
1991-11-25,2895.570068,2921.959961,2870.300049,2902.060059,2902.060059,18210000,2919.812012,2969.790015,3014.48123,3009.728809,2997.735289,2968.053707
1991-11-26,2915.25,2942.310059,2861.139893,2916.139893,2916.139893,25720000,2916.725977,2955.992993,3009.534824,3008.592806,2996.844408,2968.260657
1991-11-27,2908.77002,2929.110107,2883.719971,2900.040039,2900.040039,14820000,2910.731982,2939.466992,3003.899629,3007.14374,2995.762088,2968.215057
1991-11-29,2895.129883,2913.459961,2877.459961,2894.679932,2894.679932,7400000,2903.129981,2922.583984,2999.034023,3005.667871,2994.695928,2968.302307
1991-12-02,2866.280029,2941.639893,2855.320068,2935.379883,2935.379883,19900000,2909.659961,2921.801978,2996.252422,3004.827204,2994.136006,2968.305957
1991-12-03,2928.889893,2958.179932,2904.73999,2929.560059,2929.560059,16610000,2915.159961,2917.485986,2991.61002,3004.314404,2993.613605,2968.292858
1991-12-04,2932.02002,2945.659912,2892.219971,2911.669922,2911.669922,20860000,2914.265967,2915.495972,2985.599219,3004.49627,2993.093045,2968.356157
1991-12-05,2906.300049,2923.75,2874.77002,2889.090088,2889.090088,18610000,2912.075977,2911.40398,2978.291621,3004.168272,2992.402566,2968.342457
1991-12-06,2871.419922,2924.870117,2854.649902,2886.399902,2886.399902,24320000,2910.419971,2906.774976,2970.983613,3002.629736,2991.606486,2968.327656
1991-12-09,2892.889893,2913.459961,2856.219971,2871.649902,2871.649902,17600000,2897.673975,2903.666968,2963.595605,3000.820003,2990.883766,2968.246555
1991-12-10,2864.929932,2891.100098,2841.22998,2863.820068,2863.820068,19420000,2884.525976,2899.842969,2956.323604,2998.467604,2990.073365,2968.242655
1991-12-11,2873.429932,2889.530029,2832.290039,2865.379883,2865.379883,20530000,2875.267969,2894.766968,2949.686396,2996.147868,2988.992805,2968.124004
1991-12-12,2881.929932,2911.669922,2861.139893,2895.129883,2895.129883,19950000,2876.475928,2894.275952,2943.953193,2994.400801,2988.202164,2968.188754
1991-12-13,2916.810059,2936.719971,2893.340088,2914.360107,2914.360107,19510000,2882.067969,2896.24397,2938.363193,2992.522536,2987.622564,2968.211055
1991-12-16,2916.590088,2946.330078,2900.48999,2919.050049,2919.050049,17630000,2891.547998,2894.610986,2933.300391,2990.781338,2987.330965,2968.235754
1991-12-17,2921.959961,2936.27002,2886.399902,2902.280029,2902.280029,18290000,2899.23999,2891.882983,2927.701191,2988.89707,2986.917686,2967.884554
1991-12-18,2894.449951,2921.290039,2870.300049,2908.090088,2908.090088,19800000,2907.782031,2891.525,2921.860391,2987.436006,2986.457926,2967.558655
1991-12-19,2897.139893,2927.100098,2881.47998,2914.360107,2914.360107,20070000,2911.628076,2894.052002,2915.822793,2986.180807,2986.468727,2967.313605
1991-12-20,2949.02002,2965.790039,2907.649902,2934.47998,2934.47998,39480000,2915.652051,2898.86001,2910.661592,2985.193874,2986.663686,2967.210005
1991-12-23,2929.790039,3037.570068,2919.050049,3022.580078,3022.580078,31240000,2936.358056,2913.953027,2913.836797,2985.339876,2987.540246,2967.626105
1991-12-24,3031.300049,3087.879883,3015.649902,3050.97998,3050.97998,21210000,2966.098047,2932.669018,2916.967197,2985.924144,2988.468646,2968.268405
1991-12-26,3051.879883,3101.969971,3036.22998,3082.959961,3082.959961,16420000,3001.072021,2954.427026,2923.022793,2987.262809,2989.878326,2968.907205
1991-12-27,3084.969971,3121.649902,3063.72998,3101.52002,3101.52002,19040000,3038.504004,2975.06604,2929.883193,2988.789342,2991.023207,2969.653655
1991-12-30,3102.639893,3174.639893,3090.790039,3163.909912,3163.909912,27910000,3084.38999,3000.02102,2939.131992,2990.870407,2992.552727,2970.731854
1991-12-31,3164.800049,3204.610107,3121.199951,3168.830078,3168.830078,26770000,3113.63999,3024.999023,2949.775996,2993.312275,2994.425768,2971.926255
1992-01-02,3152.100098,3172.629883,3139.310059,3172.399902,3172.399902,23550000,3137.923975,3052.011011,2960.58959,2995.408141,2996.345207,2973.449154
1992-01-03,3172.399902,3210.639893,3165.919922,3201.5,3201.5,23620000,3161.631982,3081.352002,2972.003994,2997.918942,2998.261287,2975.096504
1992-01-06,3201.5,3213.330078,3191.860107,3200.100098,3200.100098,27280000,3181.347998,3109.926001,2984.006396,3000.348411,3000.284248,2976.819755
1992-01-07,3200.100098,3210.199951,3184.47998,3204.800049,3204.800049,25510000,3189.526025,3136.958008,2996.411201,3002.754144,3002.364488,2978.549205
1992-01-08,3204.800049,3229.199951,3185.820068,3203.899902,3203.899902,29040000,3196.53999,3155.08999,3007.152002,3005.21641,3004.317687,2980.239504
1992-01-09,3203.899902,3228.310059,3192.75,3209.5,3209.5,29820000,3203.96001,3170.941992,3018.3496,3007.869609,3006.147527,2981.712754
1992-01-10,3209.5,3217.129883,3185.379883,3199.5,3199.5,23440000,3203.56001,3182.595996,3029.862803,3010.142008,3007.818646,2983.122404
1992-01-13,3199.5,3201.25,3179.110107,3185.600098,3185.600098,19300000,3200.66001,3191.004004,3041.723203,3012.33641,3009.432248,2984.481103
1992-01-14,3185.600098,3248.879883,3182.919922,3246.199951,3246.199951,24220000,3208.93999,3199.233008,3056.115205,3015.389476,3011.571768,2986.306154
1992-01-15,3246.199951,3263.419922,3232.110107,3258.5,3258.5,29560000,3219.86001,3208.2,3071.589209,3018.755609,3013.509207,2987.873403
1992-01-16,3258.5,3262.75,3222.050049,3249.600098,3249.600098,38100000,3227.880029,3215.92002,3087.02041,3021.86001,3015.375447,2989.487754
1992-01-17,3249.600098,3279.959961,3243.290039,3265,3265,39780000,3240.980029,3222.27002,3103.005215,3025.148809,3017.391687,2991.190254
1992-01-20,3265,3269.899902,3245.080078,3254,3254,18190000,3254.66001,3227.66001,3117.360019,3028.368542,3019.557848,2992.976354
1992-01-21,3254,3254.469971,3215.340088,3223.399902,3223.399902,24160000,3250.1,3229.519995,3129.721611,3031.550007,3021.615207,2994.500553
1992-01-22,3223.399902,3256.040039,3216.909912,3255.800049,3255.800049,21590000,3249.56001,3234.71001,3143.191611,3035.47054,3023.820807,2996.414453
1992-01-23,3255.800049,3266.98999,3222.939941,3226.699951,3226.699951,22140000,3244.97998,3236.430005,3156.168408,3039.25654,3025.854406,2998.175453
1992-01-24,3226.699951,3248.429932,3216.679932,3232.800049,3232.800049,22600000,3238.53999,3239.76001,3169.156807,3042.843607,3027.834887,2999.812203
1992-01-27,3232.800049,3246.649902,3230.550049,3240.600098,3240.600098,19110000,3235.86001,3245.26001,3182.206406,3046.767207,3029.629127,3001.411254
1992-01-28,3240.600098,3275.48999,3239.939941,3272.100098,3272.100098,24960000,3245.600049,3247.850025,3195.711211,3050.708275,3031.607367,3003.105905
1992-01-29,3272.100098,3299.189941,3218.469971,3225,3225,32500000,3239.440039,3244.500025,3203.808008,3053.925876,3033.266008,3004.296505
1992-01-30,3225,3247.320068,3216.01001,3244.899902,3244.899902,22080000,3243.080029,3244.030005,3211.564805,3056.931875,3035.175127,3005.498705
1992-01-31,3244.899902,3255.370117,3222.719971,3223.399902,3223.399902,20610000,3241.2,3239.869995,3217.182402,3059.358939,3037.050006,3006.619404
1992-02-03,3223.399902,3239.040039,3213.550049,3234.100098,3234.100098,18860000,3239.9,3237.880005,3222.485605,3061.65734,3038.704566,3007.961954
1992-02-04,3234.100098,3272.810059,3229.429932,3272.800049,3272.800049,23970000,3240.03999,3242.82002,3226.841211,3064.588008,3040.674086,3009.687355
1992-02-05,3272.800049,3282.199951,3251.790039,3257.600098,3257.600098,27360000,3246.56001,3243.000025,3230.392012,3066.99401,3042.624006,3011.323105
1992-02-06,3257.600098,3265.649902,3238.600098,3255.600098,3255.600098,20490000,3248.700049,3245.890039,3233.72002,3069.596947,3044.699207,3012.853556
1992-02-07,3255.600098,3269.899902,3207.959961,3225.399902,3225.399902,21660000,3249.100049,3245.150025,3234.676016,3072.071611,3046.491686,3014.375355
1992-02-10,3225.399902,3247.98999,3223.840088,3245.100098,3245.100098,16100000,3251.300049,3245.600025,3236.476016,3074.794014,3048.382727,3016.038956
1992-02-11,3245.100098,3259.620117,3236.139893,3251.600098,3251.600098,23400000,3247.060059,3243.550025,3238.348018,3077.931081,3050.352566,3017.912057
1992-02-12,3251.600098,3286,3244.629883,3276.800049,3276.800049,21580000,3250.900049,3248.730029,3241.264024,3081.556149,3052.579527,3019.856707
1992-02-13,3276.800049,3283.98999,3236.360107,3246.699951,3246.699951,22200000,3249.12002,3248.910034,3242.752022,3084.237214,3054.808967,3021.439207
1992-02-14,3246.699951,3254.699951,3221.820068,3246,3246,21260000,3253.240039,3251.170044,3244.612022,3086.691348,3057.592727,3022.976156
1992-02-18,3246,3268.560059,3219.139893,3224.699951,3224.699951,21970000,3249.16001,3250.230029,3246.176016,3088.73028,3060.080807,3024.405355
1992-02-19,3224.699951,3241.72998,3215.340088,3230.300049,3230.300049,22930000,3244.9,3245.980029,3245.54002,3090.879613,3061.908887,3025.848656
1992-02-20,3230.600098,3283.77002,3230.550049,3280.600098,3280.600098,25840000,3245.66001,3248.280029,3246.424024,3093.869613,3064.094648,3027.664207
1992-02-21,3280.600098,3286.669922,3252.909912,3280.199951,3280.199951,26840000,3252.36001,3250.740015,3247.648018,3096.997344,3066.014248,3029.410707
1992-02-24,3280.199951,3289.800049,3266.100098,3282.399902,3282.399902,17880000,3259.63999,3256.440015,3248.344014,3100.345208,3067.958566,3030.966957
1992-02-25,3282.199951,3282.199951,3240.379883,3257.800049,3257.800049,20980000,3266.26001,3257.71001,3248.496016,3103.269743,3069.811688,3032.655107
1992-02-26,3257.800049,3290.919922,3254.469971,3283.300049,3283.300049,21160000,3276.86001,3260.880005,3250.892022,3106.325609,3071.636248,3034.449508
1992-02-27,3283.300049,3286.899902,3265.879883,3269.5,3269.5,18710000,3274.63999,3260.15,3251.44002,3109.310674,3073.395129,3036.362758
1992-02-28,3269.5,3293.379883,3259.389893,3267.699951,3267.699951,17960000,3272.13999,3262.25,3253.08002,3112.31654,3075.187928,3038.374358
1992-03-02,3267.699951,3276.620117,3261.399902,3275.300049,3275.300049,17220000,3270.72002,3265.180005,3254.78002,3115.265739,3077.248969,3040.280808
1992-03-03,3275.300049,3295.620117,3272.810059,3290.300049,3290.300049,19520000,3277.22002,3271.740015,3256.768018,3118.265739,3079.503369,3042.299159
1992-03-04,3290.300049,3299.639893,3268.560059,3268.600098,3268.600098,22800000,3274.280029,3275.57002,3256.628018,3121.000273,3081.58417,3044.18106
1992-03-05,3268.300049,3268.340088,3235.689941,3241.5,3241.5,18220000,3268.680029,3271.66001,3257.288018,3124.977607,3083.423131,3045.858159
