,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_10,sma_25,sma_75,sma_125,sma_200,%K,%D
1145,1145,1989-08-10,2682.090088,2732.929932,2669.580078,2712.629883,2712.629883,21570000,2689.2639647999968,2670.2389890999953,2604.61360336,2510.2901334266667,2427.2755996079964,2333.82974548,93.37897629918639,90.72529058399627
1146,1146,1989-08-11,2733.879883,2747.530029,2668.060059,2683.98999,2683.98999,27250000,2695.3719725999968,2675.1139890999953,2612.45879868,2514.2219986533332,2430.487519527996,2336.42379577,80.21791759239714,89.62670582693424
1147,1147,1989-08-14,2671.469971,2702.959961,2654.969971,2677.919922,2677.919922,19200000,2691.957958999997,2676.8399900999952,2619.46919908,2517.6743977466667,2433.660878903996,2339.10924499,78.32810783959306,87.7801523379062
1148,1148,1989-08-15,2686.27002,2705.23999,2665.02002,2687.780029,2687.780029,16450000,2689.679980399997,2681.5059812999953,2626.39599596,2521.2607974800007,2436.731679679996,2341.79869567,81.39788010117101,87.7168057883364
1149,1149,1989-08-16,2695.3701170000004,2712.25,2680.580078,2693.290039,2693.290039,15450000,2691.1219725999968,2685.0909910999953,2632.8224022,2524.9718651866674,2439.786560535996,2344.521896355,83.11332556834668,87.16316303107904
1150,1150,1989-08-17,2693.469971,2703.719971,2663.129883,2679.629883,2679.629883,16120000,2684.521972599997,2686.8929686999945,2638.4747948000004,2528.6621288666674,2442.6250390559962,2347.1652459649995,78.86047435916329,86.02427478528516
1151,1151,1989-08-18,2672.610107,2697.290039,2665.969971,2687.969971,2687.969971,20530000,2685.317968799997,2690.3449706999945,2643.80079092,2532.585729133334,2445.517359367996,2349.8209454299995,81.45701522849859,85.45805012139016
1152,1152,1989-08-21,2680.0,2693.290039,2640.73999,2647.0,2647.0,16270000,2679.1339843999967,2685.5459716999953,2647.54119132,2536.0803971066675,2448.4219199119957,2352.204244989999,68.70172965873212,82.57614781222343
1153,1153,1989-08-22,2642.449951,2659.709961,2619.709961,2650.98999,2650.98999,17400000,2671.7759765999967,2680.7279784999946,2651.79039052,2539.6674641600007,2451.314160143995,2354.730194694999,69.9439434223326,80.23246605414464
1154,1154,1989-08-23,2655.350098,2683.610107,2641.199951,2678.110107,2678.110107,17100000,2668.739990199997,2679.9309813999953,2655.5383983199995,2543.689332640001,2454.774720687996,2357.497545764999,78.38731862073041,79.37866886901499
1155,1155,1989-08-24,2684.75,2738.429932,2672.22998,2734.639893,2734.639893,28860000,2679.7419921999967,2682.131982399995,2661.90439444,2548.5334635066674,2458.6489589759954,2360.533295279999,95.98688108143578,79.63945934723992
1156,1156,1989-08-25,2735.959961,2758.72998,2715.47998,2732.360107,2732.360107,19160000,2688.620019399997,2686.968994099995,2666.90439444,2553.305598920001,2462.440720687995,2363.6038958649992,92.06682287168661,80.82434987516886
1157,1157,1989-08-28,2720.600098,2748.100098,2710.73999,2743.360107,2743.360107,19240000,2707.8920407999967,2693.5130125999945,2673.2395995199995,2558.1120019066675,2466.443281231995,2366.747246694999,95.37608979198794,82.52914807040835
1158,1158,1989-08-29,2738.409912,2757.600098,2704.97998,2726.629883,2726.629883,21430000,2723.0200193999967,2697.3979979999945,2678.9815917199994,2561.937734333334,2470.130640607995,2370.045245964999,90.34292825994876,83.42365288628613
1159,1159,1989-08-30,2724.919922,2753.610107,2705.360107,2728.149902,2728.149902,20920000,2733.0279783999968,2700.8839842999946,2683.58558584,2565.461201120001,2473.7615195119947,2373.360595084999,78.00311191152984,82.91263152060444
1160,1160,1989-08-31,2729.100098,2744.679932,2717.899902,2737.27002,2737.27002,17130000,2733.5540037999967,2706.6479979999945,2687.65918936,2569.2454687066675,2477.301119127995,2376.6610955749993,84.56340305923845,83.48292439061196
1161,1161,1989-09-01,2732.330078,2766.909912,2726.820068,2752.090088,2752.090088,16860000,2737.499999999997,2713.060009699995,2692.33319328,2573.107604120001,2480.9921601439946,2380.228646234999,89.93218143122877,84.33044101088498
1162,1162,1989-09-05,2748.47998,2768.23999,2731.76001,2744.679932,2744.679932,18320000,2737.763964999997,2722.828002899995,2695.6939940799994,2576.768401653334,2484.585279287995,2383.689796139999,84.13784865012043,85.8740529100238
1163,1163,1989-09-06,2740.879883,2752.090088,2697.949951,2719.790039,2719.790039,22990000,2736.395996199997,2729.708007799995,2698.84079096,2579.684267533334,2488.0121601439946,2386.9766967749993,67.38036656547071,85.61769522433761
1164,1164,1989-09-07,2726.439941,2748.100098,2692.060059,2706.879883,2706.879883,21040000,2732.1419923999965,2732.5849853999953,2700.8183886399993,2582.415732373334,2491.4100800639944,2390.1812463349993,58.688416468295465,83.64780500909413
1165,1165,1989-09-08,2711.050049,2728.719971,2679.330078,2709.540039,2709.540039,20530000,2726.5959961999965,2730.0749999999953,2702.7355859199993,2585.5027994266675,2494.6364003759945,2393.3404467749992,60.47940514439672,80.09705741539022
1166,1166,1989-09-11,2701.75,2720.73999,2677.050049,2704.409912,2704.409912,17050000,2717.0599609999967,2727.279980499995,2704.7739843599993,2588.4433300266674,2497.821679671995,2396.401096189999,57.02547260662021,76.59292238888358
1167,1167,1989-09-12,2699.459961,2726.060059,2689.590088,2707.26001,2707.26001,16050000,2709.575976599996,2723.669970799995,2705.264785159999,2591.438928986668,2500.915439439995,2399.563996579999,58.944342493866976,72.94974765907149
1168,1168,1989-09-13,2708.959961,2725.8701170000004,2671.350098,2679.52002,2679.52002,20370000,2701.521972799996,2718.958984499995,2704.478789079999,2593.915595653334,2503.6259199119945,2402.5543969749992,40.26799119523494,67.94225395260011
1169,1169,1989-09-14,2676.669922,2690.159912,2647.610107,2664.889893,2664.889893,16980000,2693.123974799996,2712.632983599995,2703.631181679999,2596.4401269066675,2506.6079199119945,2405.371196294999,30.418045633048386,63.18374732475196
1170,1170,1989-09-15,2673.25,2695.669922,2643.050049,2674.580078,2674.580078,36730000,2686.1319825999967,2706.3639893999953,2702.1091894799993,2599.032529253334,2509.9045605359947,2408.1715466349992,36.942103471884415,58.42161736601655
1171,1171,1989-09-18,2671.72998,2694.909912,2662.610107,2687.5,2687.5,13580000,2682.7500001999965,2699.9049805999953,2702.249589879999,2601.657464146668,2513.2745605359946,2411.099647219999,45.640628670448834,53.992462089938556
1172,1172,1989-09-19,2689.780029,2709.350098,2675.909912,2687.310059,2687.310059,13630000,2678.760009999997,2694.167993299995,2702.6251953599985,2603.917197226668,2516.6673613199946,2414.0747973699986,45.51274813256778,50.1299520381833
1173,1173,1989-09-20,2685.790039,2703.459961,2672.48999,2683.889893,2683.889893,13250000,2679.6339845999964,2690.577978699995,2702.469589919999,2606.626396453335,2520.1941601519948,2416.8754467849985,33.60353344979686,46.75226872661591
1174,1174,1989-09-21,2690.350098,2707.830078,2665.649902,2680.280029,2680.280029,14320000,2682.712011799996,2687.917993299995,2701.9491895199985,2609.079195933334,2523.573519527995,2419.530046394999,29.73879506820763,43.85730658660712
1175,1175,1989-09-22,2680.850098,2696.6201170000004,2667.550049,2681.610107,2681.610107,11610000,2684.118017599997,2685.1250000999953,2702.0283984799985,2611.336396453334,2526.822080071995,2422.169947514999,30.801243048752614,40.88949037704272
1176,1176,1989-09-25,2674.389893,2685.409912,2647.610107,2659.189941,2659.189941,12530000,2678.4560057999965,2680.603002999995,2700.877197279999,2613.233463506668,2529.843439439995,2424.757347414999,12.892323353679139,36.47617545174861
1177,1177,1989-09-26,2664.51001,2688.639893,2652.929932,2663.939941,2663.939941,16010000,2673.781982199997,2676.270996099995,2701.554794919999,2615.240397093334,2532.9042382639955,2427.3595971699992,16.686557908035223,32.25039699316544
1178,1178,1989-09-27,2647.219971,2685.030029,2636.780029,2673.060059,2673.060059,25980000,2671.6160153999967,2675.624999999995,2702.4375976799993,2617.2966633733345,2535.9397577999953,2430.026997074999,27.597779372534493,30.983375810895392
1179,1179,1989-09-28,2678.379883,2709.159912,2657.860107,2694.909912,2694.909912,19920000,2674.5419919999968,2678.6270018999953,2703.109589879999,2619.848261680001,2539.060636703995,2432.784096684999,44.218697889314036,32.36344103652196
1180,1180,1989-09-29,2700.22998,2721.1201170000004,2675.719971,2692.820068,2692.820068,17850000,2676.783984199997,2680.451000899995,2701.4367968799993,2622.3743944933344,2542.2175976399953,2435.5769470249993,42.62897887212972,32.93212857654649
1181,1181,1989-10-02,2692.820068,2724.159912,2677.050049,2713.719971,2713.719971,16370000,2687.689990199997,2683.072997999995,2700.691191439999,2625.557327440001,2545.488957015995,2438.480546879999,58.52728193035137,34.22079390253674
1182,1182,1989-10-03,2726.060059,2765.959961,2708.969971,2754.560059,2754.560059,28590000,2705.8140137999962,2689.797997999995,2701.1391895199986,2629.1330631200017,2549.189677719995,2441.499797369999,91.17517572311455,38.787036661591415
1183,1183,1989-10-04,2761.209961,2785.52002,2738.790039,2771.090088,2771.090088,33390000,2725.420019599996,2698.518017499995,2702.9175977199984,2633.015732386668,2552.919998031995,2444.4918481499985,90.29855259302792,44.45653857591452
1184,1184,1989-10-05,2766.139893,2797.110107,2747.149902,2773.560059,2773.560059,19990000,2741.150048999996,2707.846020499995,2704.7340039999976,2637.0248014000017,2556.6935175679946,2447.5292981049993,85.31152214620636,50.01381128371439
1185,1185,1989-10-06,2783.050049,2808.129883,2765.580078,2785.52002,2785.52002,22280000,2759.690039399996,2718.2370117999953,2706.664003999998,2641.2996028400016,2560.4850371039943,2450.6336987399986,86.80485423699274,55.614172402538394
1186,1186,1989-10-09,2784.949951,2804.52002,2766.320068,2791.409912,2791.409912,9360000,2775.2280275999956,2731.4590088999953,2708.2367969599977,2645.4253352666683,2564.2591171839945,2453.788947764999,90.24220294929461,63.34916036209995
1187,1187,1989-10-10,2791.97998,2809.080078,2766.530029,2785.330078,2785.330078,14840000,2781.382031399996,2743.598022599995,2709.8628027999985,2648.804801413334,2568.173757807995,2456.8709484949986,86.21590641567374,70.3020952128638
1188,1188,1989-10-11,2775.820068,2790.97998,2750.820068,2773.360107,2773.360107,20120000,2781.836035199996,2753.6280273999946,2712.0056055199984,2652.297871066668,2571.664158191995,2459.924349369999,79.26874008027706,75.46919128363807
1189,1189,1989-10-12,2770.080078,2785.25,2744.060059,2759.840088,2759.840088,18150000,2779.092040999996,2760.1210449999953,2714.1240137199984,2655.410804013334,2575.040558583995,2462.8914001499993,71.42195241047202,78.18951673575387
1190,1190,1989-10-13,2753.280029,2773.360107,2545.48999,2569.26001,2569.26001,37620000,2735.840038999996,2747.7650391999946,2708.5128125599977,2656.2710709466683,2576.559439447996,2464.8243005399986,9.01779736118148,74.82839858465904
1191,1191,1989-10-16,2523.77002,2667.419922,2496.929932,2657.379883,2657.379883,69200000,2709.0340331999955,2742.1310303999953,2706.6316113999983,2658.9258691200007,2578.723199215995,2467.268349614999,51.40153001882629,74.11582339350653
1192,1192,1989-10-17,2638.929932,2665.3701170000004,2588.72998,2638.72998,2638.72998,33610000,2679.714013599996,2730.548022499995,2703.8904101999983,2661.574801400001,2580.8139999919954,2469.7388000499986,45.4268722334668,69.54099304454176
1193,1193,1989-10-18,2626.840088,2664.340088,2610.659912,2643.649902,2643.649902,20470000,2653.771972599996,2717.804003899995,2702.455605479999,2664.119866493334,2582.687519519995,2472.0686498999985,47.00301181342395,65.21143896658137
1194,1194,1989-10-19,2659.02002,2707.580078,2650.610107,2683.199951,2683.199951,22880000,2638.443945199996,2708.7679930999952,2703.1880077999986,2667.1417317200007,2584.931679671995,2474.5319494599985,59.673212198337424,62.64760797179448
1195,1195,1989-10-20,2684.219971,2703.070068,2660.25,2689.139893,2689.139893,26020000,2662.4199217999962,2699.1299803999946,2703.7704003999993,2670.1643977466674,2587.349998031995,2477.006198729999,61.57612401052667,60.12473494914788
1196,1196,1989-10-23,2681.959961,2704.709961,2648.77002,2662.909912,2662.909912,18130000,2663.5259275999965,2686.279980399995,2702.786796879999,2672.498395146668,2589.5404765439953,2479.3234484849986,53.173122654890605,56.41782691970748
1197,1197,1989-10-24,2652.8701170000004,2680.73999,2570.280029,2659.219971,2659.219971,33630000,2667.623925799997,2673.668969699995,2701.6631933599992,2674.585862600001,2591.4623163919946,2481.6534985349986,51.99101813010204,52.9953380911503
1198,1198,1989-10-25,2646.110107,2684.840088,2627.659912,2653.280029,2653.280029,18720000,2669.5499511999965,2661.6609618999946,2700.438798799999,2676.434794893334,2593.3381562319946,2483.8877490199984,50.088106317912796,50.07727471491388
1199,1199,1989-10-26,2642.6201170000004,2657.98999,2597.73999,2613.72998,2613.72998,23200000,2655.6559569999968,2647.0499510999953,2697.776796839999,2677.516129520001,2594.9283163839946,2485.8447985799985,37.41790593299933,46.676870067166604
1200,1200,1989-10-27,2603.070068,2621.110107,2573.560059,2596.719971,2596.719971,22440000,2637.1719725999965,2649.7959471999943,2694.381191399999,2678.294794893335,2596.4791952959945,2487.698048094999,31.968602378933376,48.97195056894179
1201,1201,1989-10-30,2603.070068,2627.050049,2588.110107,2603.47998,2603.47998,15130000,2625.285986199997,2644.4059568999946,2692.1527929599993,2678.9435937200024,2598.157435527995,2489.5922485299984,34.13422974980767,47.24522054203993
1202,1202,1989-10-31,2614.959961,2662.090088,2606.969971,2645.080078,2645.080078,22380000,2622.458007599997,2645.0409666999944,2691.3983984399993,2680.164794893335,2600.238876935995,2491.7444494549986,47.4611810689334,47.44865142558659
1203,1203,1989-11-01,2640.570068,2665.780029,2622.949951,2645.899902,2645.899902,21670000,2620.9819821999968,2645.2659666999944,2690.311992159999,2681.513326786669,2602.350396463995,2493.7801989649984,47.723818780466026,47.520732122290795
1204,1204,1989-11-02,2640.570068,2653.689941,2607.580078,2631.560059,2631.560059,18460000,2624.547997999997,2640.1019774999945,2687.777998039999,2682.1419954133357,2604.391117167995,2495.7424487249978,43.12992600682619,45.86640350313968
1205,1205,1989-11-03,2622.340088,2650.820068,2612.909912,2629.51001,2629.51001,14940000,2631.106005799996,2634.138989199995,2685.2455957199986,2682.862262346669,2606.456556623995,2497.713198239999,42.47317507261393,43.956108609348405
1206,1206,1989-11-06,2615.780029,2621.719971,2574.590088,2582.169922,2582.169922,17540000,2626.843994199996,2626.064990199995,2679.983593759999,2682.5263932133357,2608.1183163919945,2499.5320983849983,27.30736829448737,41.369533173308085
1207,1207,1989-11-07,2576.840088,2608.810059,2563.110107,2597.129883,2597.129883,18990000,2617.253955199996,2619.855981399995,2673.686386719999,2682.6883919200022,2609.832316391995,2501.2355981399983,34.075815216326724,39.57801288193055
1208,1208,1989-11-08,2603.280029,2644.26001,2594.669922,2623.360107,2623.360107,18420000,2612.745996199996,2616.8639891999946,2667.777187479999,2683.2254589733348,2611.301597639995,2503.0229492099984,43.8506330402225,38.95426555416152
1209,1209,1989-11-09,2620.080078,2634.840088,2595.899902,2603.689941,2603.689941,14180000,2607.171972599996,2615.859985299995,2660.9823827599994,2683.1006575333345,2612.4199980239946,2504.5860485749977,38.620967844773126,39.0745717453389
1210,1210,1989-11-10,2615.3701170000004,2635.860107,2603.070068,2625.610107,2625.610107,16980000,2606.391991999996,2618.748998899995,2654.58598624,2682.9697265333343,2613.7972792719947,2506.0997985749977,61.08715205922525,41.98642671336809
1211,1211,1989-11-13,2627.459961,2648.360107,2602.050049,2626.429932,2626.429932,15880000,2615.243993999996,2621.043994099995,2647.9867870399994,2682.8522590933344,2615.1092792719946,2507.6113976999977,43.82905635109461,42.95590937349678
1212,1212,1989-11-14,2626.840088,2640.570068,2597.129883,2610.25,2610.25,16530000,2617.868017399996,2617.560986299995,2640.9835839199995,2682.1801269333346,2616.2303183359945,2508.9510473599985,32.62954417011687,41.47274568361512
